,product_id,category,sub_category,price,stock_quantity
1677,0_252,Vêtements,T-shirts,20.54,15
1678,0_41,Vêtements,T-shirts,2.99,9
1679,0_2036,Vêtements,T-shirts,20.49,61
1680,0_345,Vêtements,T-shirts,3.99,33
1681,0_600,Vêtements,T-shirts,14.09,87
1682,0_21,Vêtements,T-shirts,4.99,94
1683,0_2252,Vêtements,T-shirts,23.92,76
1684,0_342,Vêtements,T-shirts,15.51,3
1685,0_1854,Vêtements,T-shirts,3.15,62
1686,0_1327,Vêtements,T-shirts,2.99,15
1687,0_1695,Vêtements,T-shirts,2.99,37
1688,2_140,Montres,Montres connectées,42.48,46
1689,0_636,Vêtements,T-shirts,17.29,90
1690,0_2076,Vêtements,T-shirts,11.39,60
1691,1_344,Accessoires,Sacs à main,5.07,62
1692,1_363,Accessoires,Sacs à main,16.99,43
1693,0_1925,Vêtements,T-shirts,25.99,59
1694,1_184,Accessoires,Sacs à main,67.65,4
1695,2_180,Montres,Montres connectées,85.28,4
1696,0_373,Vêtements,T-shirts,6.99,73
1697,0_1098,Vêtements,T-shirts,31.25,78
1698,0_781,Vêtements,T-shirts,10.99,5
1699,0_632,Vêtements,T-shirts,20.77,9
1700,0_1101,Vêtements,T-shirts,1.99,66
1701,1_39,Accessoires,Sacs à main,12.99,82
1702,0_1887,Vêtements,T-shirts,5.99,96
1703,0_1399,Vêtements,T-shirts,17.99,58
1704,0_722,Vêtements,T-shirts,20.31,78
1705,0_296,Vêtements,T-shirts,8.35,49
1706,0_2171,Vêtements,T-shirts,4.99,46
1707,0_733,Vêtements,T-shirts,9.99,81
1708,2_87,Montres,Montres connectées,220.99,49
1709,0_969,Vêtements,T-shirts,11.99,57
1710,0_508,Vêtements,T-shirts,8.5,34
1711,0_132,Vêtements,T-shirts,15.97,17
1712,0_481,Vêtements,T-shirts,4.99,15
1713,0_757,Vêtements,T-shirts,9.99,40
1714,2_171,Montres,Montres connectées,79.99,25
1715,0_678,Vêtements,T-shirts,4.29,69
1716,2_152,Montres,Montres connectées,34.23,2
1717,0_300,Vêtements,T-shirts,6.19,14
1718,0_1065,Vêtements,T-shirts,15.99,10
1719,0_1913,Vêtements,T-shirts,3.99,26
1720,2_56,Montres,Montres connectées,116.67,8
1721,0_965,Vêtements,T-shirts,19.99,61
1722,0_539,Vêtements,T-shirts,14.99,43
1723,0_799,Vêtements,T-shirts,11.99,35
1724,0_2244,Vêtements,T-shirts,8.37,34
1725,0_604,Vêtements,T-shirts,33.54,28
1726,2_191,Montres,Montres connectées,67.99,2
1727,1_434,Accessoires,Sacs à main,15.87,34
1728,2_84,Montres,Montres connectées,182.3,93
1729,0_1910,Vêtements,T-shirts,10.85,79
1730,0_1345,Vêtements,T-shirts,17.99,77
1731,1_109,Accessoires,Sacs à main,22.99,29
1732,0_2284,Vêtements,T-shirts,5.69,24
1733,1_617,Accessoires,Sacs à main,14.99,10
1734,1_677,Accessoires,Sacs à main,16.99,1
1735,1_639,Accessoires,Sacs à main,10.99,49
1736,0_337,Vêtements,T-shirts,22.99,73
1737,0_2086,Vêtements,T-shirts,3.61,48
1738,0_562,Vêtements,T-shirts,3.64,74
1739,0_997,Vêtements,T-shirts,9.99,66
1740,0_807,Vêtements,T-shirts,1.99,6
1741,1_700,Accessoires,Sacs à main,7.01,27
1742,0_669,Vêtements,T-shirts,6.99,56
1743,0_1475,Vêtements,T-shirts,11.99,76
1744,1_726,Accessoires,Sacs à main,10.79,38
1745,0_1955,Vêtements,T-shirts,10.99,60
1746,1_395,Accessoires,Sacs à main,28.99,60
1747,2_52,Montres,Montres connectées,119.07,92
1748,1_634,Accessoires,Sacs à main,21.18,97
1749,0_2110,Vêtements,T-shirts,7.04,63
1750,1_565,Accessoires,Sacs à main,19.99,27
1751,0_355,Vêtements,T-shirts,3.99,3
1752,0_978,Vêtements,T-shirts,19.11,90
1753,0_1077,Vêtements,T-shirts,1.99,55
1754,0_1280,Vêtements,T-shirts,11.96,7
1755,1_185,Accessoires,Sacs à main,33.99,26
1756,0_1722,Vêtements,T-shirts,3.78,97
1757,1_401,Accessoires,Sacs à main,32.99,95
1758,0_328,Vêtements,T-shirts,20.06,34
1759,0_1638,Vêtements,T-shirts,5.46,55
1760,1_267,Accessoires,Sacs à main,27.99,1
1761,0_858,Vêtements,T-shirts,21.29,93
1762,0_2134,Vêtements,T-shirts,5.57,46
1763,0_1020,Vêtements,T-shirts,9.71,44
1764,0_2139,Vêtements,T-shirts,4.99,21
1765,0_151,Vêtements,T-shirts,13.99,67
1766,2_134,Montres,Montres connectées,85.27,77
1767,1_640,Accessoires,Sacs à main,11.9,30
1768,0_1852,Vêtements,T-shirts,7.67,77
1769,1_289,Accessoires,Sacs à main,32.99,59
1770,2_108,Montres,Montres connectées,63.36,65
1771,0_1356,Vêtements,T-shirts,5.57,93
1772,1_521,Accessoires,Sacs à main,22.99,35
1773,0_1271,Vêtements,T-shirts,1.99,19
1774,1_293,Accessoires,Sacs à main,22.99,46
1775,1_243,Accessoires,Sacs à main,42.99,88
1776,1_508,Accessoires,Sacs à main,21.92,46
1777,0_866,Vêtements,T-shirts,8.51,50
1778,2_35,Montres,Montres connectées,139.99,64
1779,1_684,Accessoires,Sacs à main,11.2,3
1780,0_54,Vêtements,T-shirts,18.57,77
1781,0_2295,Vêtements,T-shirts,1.99,87
1782,0_335,Vêtements,T-shirts,14.99,2
1783,0_1771,Vêtements,T-shirts,0.99,21
1784,1_453,Accessoires,Sacs à main,13.99,17
1785,1_334,Accessoires,Sacs à main,39.35,47
1786,1_611,Accessoires,Sacs à main,16.99,47
1787,0_2271,Vêtements,T-shirts,13.99,6
1788,0_1343,Vêtements,T-shirts,21.99,71
1789,0_1906,Vêtements,T-shirts,28.57,43
1790,0_1264,Vêtements,T-shirts,15.97,22
1791,1_86,Accessoires,Sacs à main,34.77,41
1792,1_416,Accessoires,Sacs à main,64.62,75
1793,1_399,Accessoires,Sacs à main,3.99,31
1794,0_714,Vêtements,T-shirts,4.14,44
1795,0_595,Vêtements,T-shirts,6.99,34
1796,2_216,Montres,Montres connectées,72.01,2
1797,1_18,Accessoires,Sacs à main,6.43,92
1798,1_325,Accessoires,Sacs à main,27.99,25
1799,1_643,Accessoires,Sacs à main,29.99,78
1800,0_1002,Vêtements,T-shirts,8.31,71
1801,1_134,Accessoires,Sacs à main,13.0,63
1802,1_542,Accessoires,Sacs à main,19.47,9
1803,1_705,Accessoires,Sacs à main,37.99,18
1804,0_999,Vêtements,T-shirts,9.99,52
1805,0_1796,Vêtements,T-shirts,4.51,94
1806,0_594,Vêtements,T-shirts,4.95,28
1807,0_1533,Vêtements,T-shirts,27.99,53
1808,0_663,Vêtements,T-shirts,20.99,85
1809,0_1953,Vêtements,T-shirts,8.99,38
1810,0_1660,Vêtements,T-shirts,4.68,94
1811,0_898,Vêtements,T-shirts,1.27,36
1812,0_410,Vêtements,T-shirts,25.23,41
1813,2_229,Montres,Montres connectées,80.99,38
1814,0_883,Vêtements,T-shirts,14.99,57
1815,0_974,Vêtements,T-shirts,11.75,79
1816,0_1875,Vêtements,T-shirts,4.99,45
1817,0_2274,Vêtements,T-shirts,5.91,38
1818,0_274,Vêtements,T-shirts,11.87,1
1819,1_614,Accessoires,Sacs à main,10.73,53
1820,0_1617,Vêtements,T-shirts,11.99,78
1821,0_834,Vêtements,T-shirts,15.77,44
1822,0_2003,Vêtements,T-shirts,6.99,75
1823,0_2170,Vêtements,T-shirts,24.04,22
1824,0_1091,Vêtements,T-shirts,9.99,36
1825,0_1030,Vêtements,T-shirts,13.73,52
1826,1_311,Accessoires,Sacs à main,16.99,55
1827,0_996,Vêtements,T-shirts,11.64,89
1828,1_31,Accessoires,Sacs à main,37.99,87
1829,0_1726,Vêtements,T-shirts,1.57,16
1830,0_1043,Vêtements,T-shirts,10.99,85
1831,0_972,Vêtements,T-shirts,15.7,13
1832,0_1382,Vêtements,T-shirts,15.62,21
1833,0_361,Vêtements,T-shirts,14.99,51
1834,0_487,Vêtements,T-shirts,4.99,38
1835,1_227,Accessoires,Sacs à main,61.99,50
1836,0_1353,Vêtements,T-shirts,19.99,47
1837,0_2073,Vêtements,T-shirts,2.99,73
1838,0_952,Vêtements,T-shirts,10.47,23
1839,0_736,Vêtements,T-shirts,6.03,42
1840,0_1962,Vêtements,T-shirts,6.08,57
1841,0_1859,Vêtements,T-shirts,4.99,79
1842,2_62,Montres,Montres connectées,60.96,79
1843,0_1888,Vêtements,T-shirts,9.78,80
1844,1_245,Accessoires,Sacs à main,23.99,87
1845,0_213,Vêtements,T-shirts,14.99,68
1846,0_523,Vêtements,T-shirts,4.99,16
1847,0_1510,Vêtements,T-shirts,2.18,67
1848,1_445,Accessoires,Sacs à main,23.99,70
1849,1_683,Accessoires,Sacs à main,13.99,30
1850,0_1189,Vêtements,T-shirts,17.99,97
1851,0_1132,Vêtements,T-shirts,11.33,66
1852,1_430,Accessoires,Sacs à main,4.93,89
1853,2_174,Montres,Montres connectées,83.63,70
1854,0_491,Vêtements,T-shirts,16.99,62
1855,0_115,Vêtements,T-shirts,6.99,43
1856,0_752,Vêtements,T-shirts,14.74,12
1857,1_164,Accessoires,Sacs à main,21.64,4
1858,0_121,Vêtements,T-shirts,16.99,16
1859,0_1001,Vêtements,T-shirts,4.99,61
1860,0_1813,Vêtements,T-shirts,25.99,72
1861,0_235,Vêtements,T-shirts,9.99,84
1862,1_394,Accessoires,Sacs à main,39.73,5
1863,0_42,Vêtements,T-shirts,22.68,89
1864,1_207,Accessoires,Sacs à main,9.99,76
1865,0_689,Vêtements,T-shirts,14.99,84
1866,0_682,Vêtements,T-shirts,11.59,14
1867,0_566,Vêtements,T-shirts,4.27,77
1868,0_1085,Vêtements,T-shirts,3.99,43
1869,0_1918,Vêtements,T-shirts,29.04,74
1870,0_1839,Vêtements,T-shirts,10.99,19
1871,1_441,Accessoires,Sacs à main,24.99,28
1872,0_1040,Vêtements,T-shirts,6.25,98
1873,1_295,Accessoires,Sacs à main,3.99,46
1874,0_2107,Vêtements,T-shirts,5.99,67
1875,0_395,Vêtements,T-shirts,9.99,30
1876,0_697,Vêtements,T-shirts,9.99,4
1877,0_693,Vêtements,T-shirts,7.99,54
1878,0_1027,Vêtements,T-shirts,4.99,92
1879,1_702,Accessoires,Sacs à main,15.2,75
1880,0_393,Vêtements,T-shirts,13.99,77
1881,0_1286,Vêtements,T-shirts,24.2,93
1882,1_568,Accessoires,Sacs à main,19.35,55
1883,0_1514,Vêtements,T-shirts,11.01,33
1884,0_1313,Vêtements,T-shirts,13.99,28
1885,0_124,Vêtements,T-shirts,20.17,60
1886,0_1977,Vêtements,T-shirts,5.99,70
1887,2_203,Montres,Montres connectées,136.99,95
1888,0_990,Vêtements,T-shirts,4.61,63
1889,2_234,Montres,Montres connectées,81.19,99
1890,0_777,Vêtements,T-shirts,12.99,98
1891,1_474,Accessoires,Sacs à main,49.47,97
1892,0_1354,Vêtements,T-shirts,7.02,65
1893,1_202,Accessoires,Sacs à main,19.96,92
1894,0_1917,Vêtements,T-shirts,1.99,72
1895,2_4,Montres,Montres connectées,222.97,46
1896,0_1483,Vêtements,T-shirts,4.99,48
1897,0_1493,Vêtements,T-shirts,14.99,66
1898,0_708,Vêtements,T-shirts,20.81,21
1899,0_635,Vêtements,T-shirts,18.99,27
1900,0_1175,Vêtements,T-shirts,8.99,1
1901,1_627,Accessoires,Sacs à main,35.99,73
1902,0_1740,Vêtements,T-shirts,21.75,43
1903,0_2265,Vêtements,T-shirts,2.99,73
1904,2_222,Montres,Montres connectées,103.58,70
1905,0_1574,Vêtements,T-shirts,9.67,95
1906,0_188,Vêtements,T-shirts,6.6,61
1907,1_313,Accessoires,Sacs à main,27.99,86
1908,0_1560,Vêtements,T-shirts,12.12,79
1909,0_1643,Vêtements,T-shirts,16.99,73
1910,0_1539,Vêtements,T-shirts,0.99,87
1911,0_1974,Vêtements,T-shirts,4.74,81
1912,0_1427,Vêtements,T-shirts,28.99,54
1913,2_224,Montres,Montres connectées,87.4,71
1914,0_1277,Vêtements,T-shirts,7.99,84
1915,1_64,Accessoires,Sacs à main,19.81,31
1916,1_612,Accessoires,Sacs à main,29.55,65
1917,1_192,Accessoires,Sacs à main,21.61,79
1918,0_2133,Vêtements,T-shirts,3.99,86
1919,1_575,Accessoires,Sacs à main,6.99,33
1920,1_96,Accessoires,Sacs à main,7.58,6
1921,0_359,Vêtements,T-shirts,6.99,38
1922,0_427,Vêtements,T-shirts,20.99,4
1923,0_1451,Vêtements,T-shirts,19.99,90
1924,2_91,Montres,Montres connectées,96.99,74
1925,0_1810,Vêtements,T-shirts,5.96,39
1926,0_2021,Vêtements,T-shirts,12.99,22
1927,1_630,Accessoires,Sacs à main,10.75,58
1928,1_560,Accessoires,Sacs à main,18.18,52
1929,2_193,Montres,Montres connectées,114.99,87
1930,0_1435,Vêtements,T-shirts,13.99,40
1931,0_2084,Vêtements,T-shirts,10.8,48
1932,0_1200,Vêtements,T-shirts,13.9,30
1933,0_863,Vêtements,T-shirts,7.99,38
1934,1_197,Accessoires,Sacs à main,5.99,70
1935,0_956,Vêtements,T-shirts,10.34,15
1936,0_493,Vêtements,T-shirts,7.99,58
1937,0_1908,Vêtements,T-shirts,15.21,21
1938,0_1405,Vêtements,T-shirts,4.99,75
1939,2_74,Montres,Montres connectées,120.22,80
1940,0_187,Vêtements,T-shirts,1.99,38
1941,0_1154,Vêtements,T-shirts,12.82,9
1942,0_2202,Vêtements,T-shirts,8.12,55
1943,1_304,Accessoires,Sacs à main,26.64,42
1944,1_722,Accessoires,Sacs à main,33.3,61
1945,2_72,Montres,Montres connectées,141.32,83
1946,0_652,Vêtements,T-shirts,4.03,25
1947,0_1497,Vêtements,T-shirts,30.99,2
1948,1_689,Accessoires,Sacs à main,35.99,95
1949,0_351,Vêtements,T-shirts,4.99,17
1950,0_1632,Vêtements,T-shirts,9.21,75
1951,1_217,Accessoires,Sacs à main,61.99,38
1952,2_19,Montres,Montres connectées,69.99,93
1953,0_2230,Vêtements,T-shirts,15.02,51
1954,1_483,Accessoires,Sacs à main,15.99,19
1955,0_1278,Vêtements,T-shirts,8.96,34
1956,0_676,Vêtements,T-shirts,3.86,46
1957,0_1762,Vêtements,T-shirts,16.82,74
1958,0_1747,Vêtements,T-shirts,3.99,25
1959,2_125,Montres,Montres connectées,231.99,23
1960,1_290,Accessoires,Sacs à main,32.79,45
1961,0_683,Vêtements,T-shirts,11.99,84
1962,0_2078,Vêtements,T-shirts,14.6,5
1963,0_1706,Vêtements,T-shirts,3.19,80
1964,0_1536,Vêtements,T-shirts,6.59,75
1965,0_1811,Vêtements,T-shirts,4.99,11
1966,0_2087,Vêtements,T-shirts,26.99,18
1967,0_386,Vêtements,T-shirts,19.42,78
1968,0_917,Vêtements,T-shirts,10.99,56
1969,0_163,Vêtements,T-shirts,7.99,1
1970,0_141,Vêtements,T-shirts,2.99,19
1971,0_531,Vêtements,T-shirts,7.99,9
1972,0_91,Vêtements,T-shirts,0.99,75
1973,0_869,Vêtements,T-shirts,9.99,76
1974,0_1857,Vêtements,T-shirts,12.99,93
1975,0_854,Vêtements,T-shirts,2.21,68
1976,0_2044,Vêtements,T-shirts,5.28,58
1977,0_1128,Vêtements,T-shirts,2.96,4
1978,0_1806,Vêtements,T-shirts,1.61,84
1979,0_1869,Vêtements,T-shirts,19.99,52
1980,0_2208,Vêtements,T-shirts,10.95,98
1981,0_432,Vêtements,T-shirts,26.46,28
1982,0_546,Vêtements,T-shirts,3.43,29
1983,0_914,Vêtements,T-shirts,12.02,39
1984,0_724,Vêtements,T-shirts,21.78,83
1985,0_1467,Vêtements,T-shirts,4.99,65
1986,1_170,Accessoires,Sacs à main,14.22,11
1987,0_1076,Vêtements,T-shirts,25.11,97
1988,0_2211,Vêtements,T-shirts,9.99,87
1989,0_1870,Vêtements,T-shirts,9.06,51
1990,0_1882,Vêtements,T-shirts,15.95,70
1991,1_256,Accessoires,Sacs à main,26.05,89
1992,0_277,Vêtements,T-shirts,29.99,50
1993,0_620,Vêtements,T-shirts,25.31,44
1994,0_492,Vêtements,T-shirts,9.9,22
1995,1_350,Accessoires,Sacs à main,20.83,80
1996,0_1225,Vêtements,T-shirts,12.99,59
1997,0_1113,Vêtements,T-shirts,16.99,90
1998,2_25,Montres,Montres connectées,101.99,3
1999,0_366,Vêtements,T-shirts,9.02,83
2000,0_1339,Vêtements,T-shirts,8.99,50
2001,0_1184,Vêtements,T-shirts,4.1,79
2002,1_615,Accessoires,Sacs à main,23.99,59
2003,2_154,Montres,Montres connectées,96.74,22
2004,0_79,Vêtements,T-shirts,24.99,53
2005,0_1793,Vêtements,T-shirts,3.99,85
2006,0_728,Vêtements,T-shirts,30.58,10
2007,0_418,Vêtements,T-shirts,7.69,30
2008,1_737,Accessoires,Sacs à main,6.99,33
2009,1_420,Accessoires,Sacs à main,7.12,88
2010,0_276,Vêtements,T-shirts,1.81,46
2011,1_79,Accessoires,Sacs à main,32.99,5
2012,0_1996,Vêtements,T-shirts,19.48,28
2013,1_408,Accessoires,Sacs à main,35.24,79
2014,0_403,Vêtements,T-shirts,3.99,46
2015,0_280,Vêtements,T-shirts,4.09,15
2016,1_378,Accessoires,Sacs à main,26.61,44
2017,0_1759,Vêtements,T-shirts,0.99,87
2018,0_1786,Vêtements,T-shirts,19.2,52
2019,0_2225,Vêtements,T-shirts,2.99,49
2020,0_651,Vêtements,T-shirts,19.99,64
2021,0_1562,Vêtements,T-shirts,14.73,23
2022,0_938,Vêtements,T-shirts,11.79,88
2023,0_29,Vêtements,T-shirts,13.99,56
2024,0_212,Vêtements,T-shirts,13.82,60
2025,0_387,Vêtements,T-shirts,16.99,32
2026,0_885,Vêtements,T-shirts,8.99,56
2027,0_1555,Vêtements,T-shirts,15.99,44
2028,0_504,Vêtements,T-shirts,3.43,25
2029,0_430,Vêtements,T-shirts,4.01,46
2030,1_46,Accessoires,Sacs à main,37.1,80
2031,1_126,Accessoires,Sacs à main,18.6,54
2032,0_1299,Vêtements,T-shirts,6.99,97
2033,0_1306,Vêtements,T-shirts,16.22,84
2034,0_129,Vêtements,T-shirts,21.99,78
2035,0_457,Vêtements,T-shirts,5.99,61
2036,0_1664,Vêtements,T-shirts,25.72,17
2037,0_1993,Vêtements,T-shirts,21.99,53
2038,0_1720,Vêtements,T-shirts,8.65,80
2039,1_490,Accessoires,Sacs à main,57.92,15
2040,1_411,Accessoires,Sacs à main,32.99,44
2041,0_285,Vêtements,T-shirts,13.99,44
2042,1_390,Accessoires,Sacs à main,8.58,32
2043,0_2149,Vêtements,T-shirts,2.99,46
2044,0_1024,Vêtements,T-shirts,30.11,48
2045,0_2287,Vêtements,T-shirts,2.99,94
2046,1_60,Accessoires,Sacs à main,26.46,81
2047,0_1064,Vêtements,T-shirts,4.57,81
2048,0_2280,Vêtements,T-shirts,20.42,80
2049,0_198,Vêtements,T-shirts,19.08,9
2050,1_422,Accessoires,Sacs à main,30.76,96
2051,0_1966,Vêtements,T-shirts,8.06,21
2052,0_912,Vêtements,T-shirts,18.31,35
2053,0_989,Vêtements,T-shirts,18.99,48
2054,0_30,Vêtements,T-shirts,16.24,64
2055,0_406,Vêtements,T-shirts,10.57,29
2056,0_1774,Vêtements,T-shirts,11.54,90
2057,1_368,Accessoires,Sacs à main,49.42,84
2058,1_492,Accessoires,Sacs à main,45.78,80
2059,0_1602,Vêtements,T-shirts,20.19,51
2060,0_904,Vêtements,T-shirts,11.98,89
2061,0_825,Vêtements,T-shirts,11.99,76
2062,0_221,Vêtements,T-shirts,13.99,31
2063,0_344,Vêtements,T-shirts,16.04,31
2064,0_780,Vêtements,T-shirts,2.5,73
2065,0_1537,Vêtements,T-shirts,5.99,63
2066,0_210,Vêtements,T-shirts,1.87,40
2067,0_2161,Vêtements,T-shirts,10.99,83
2068,0_918,Vêtements,T-shirts,3.41,68
2069,1_451,Accessoires,Sacs à main,20.99,47
2070,0_1678,Vêtements,T-shirts,13.83,43
2071,0_16,Vêtements,T-shirts,3.22,80
2072,0_411,Vêtements,T-shirts,25.99,91
2073,0_1531,Vêtements,T-shirts,6.99,80
2074,0_821,Vêtements,T-shirts,12.99,74
2075,0_716,Vêtements,T-shirts,26.69,76
2076,0_2016,Vêtements,T-shirts,2.26,51
2077,2_38,Montres,Montres connectées,93.48,2
2078,0_2251,Vêtements,T-shirts,14.99,64
2079,0_1229,Vêtements,T-shirts,6.99,14
2080,0_1616,Vêtements,T-shirts,13.5,56
2081,0_993,Vêtements,T-shirts,10.99,90
2082,1_144,Accessoires,Sacs à main,45.09,53
2083,1_464,Accessoires,Sacs à main,15.01,46
2084,0_1121,Vêtements,T-shirts,19.99,96
2085,1_603,Accessoires,Sacs à main,34.99,66
2086,0_476,Vêtements,T-shirts,21.64,42
2087,0_1258,Vêtements,T-shirts,17.94,9
2088,0_855,Vêtements,T-shirts,7.99,32
2089,0_485,Vêtements,T-shirts,12.99,67
2090,0_347,Vêtements,T-shirts,17.99,16
2091,0_573,Vêtements,T-shirts,34.99,91
2092,1_540,Accessoires,Sacs à main,6.59,33
2093,1_222,Accessoires,Sacs à main,23.17,98
2094,0_1921,Vêtements,T-shirts,7.99,58
2095,0_1047,Vêtements,T-shirts,6.99,12
2096,0_1243,Vêtements,T-shirts,15.99,65
2097,1_188,Accessoires,Sacs à main,12.54,49
2098,0_817,Vêtements,T-shirts,15.99,59
2099,0_838,Vêtements,T-shirts,18.02,80
2100,1_225,Accessoires,Sacs à main,18.99,7
2101,0_642,Vêtements,T-shirts,10.32,57
2102,0_943,Vêtements,T-shirts,7.99,98
2103,0_488,Vêtements,T-shirts,4.39,61
2104,0_420,Vêtements,T-shirts,15.01,80
2105,2_119,Montres,Montres connectées,164.99,29
2106,0_331,Vêtements,T-shirts,19.99,35
2107,0_234,Vêtements,T-shirts,25.43,7
2108,0_66,Vêtements,T-shirts,7.11,71
2109,2_21,Montres,Montres connectées,105.99,66
2110,0_413,Vêtements,T-shirts,5.99,31
2111,0_1950,Vêtements,T-shirts,2.5,18
2112,0_1551,Vêtements,T-shirts,12.99,34
2113,2_14,Montres,Montres connectées,136.07,92
2114,0_1896,Vêtements,T-shirts,10.45,25
2115,0_117,Vêtements,T-shirts,7.99,16
2116,0_143,Vêtements,T-shirts,34.99,15
2117,0_934,Vêtements,T-shirts,5.02,69
2118,0_555,Vêtements,T-shirts,18.99,43
2119,1_562,Accessoires,Sacs à main,40.5,5
2120,1_253,Accessoires,Sacs à main,14.99,76
2121,0_619,Vêtements,T-shirts,7.99,3
2122,0_1512,Vêtements,T-shirts,5.29,61
2123,0_2140,Vêtements,T-shirts,12.47,4
2124,1_600,Accessoires,Sacs à main,33.08,67
2125,0_1676,Vêtements,T-shirts,10.96,16
2126,0_2179,Vêtements,T-shirts,7.99,10
2127,2_199,Montres,Montres connectées,136.99,3
2128,0_215,Vêtements,T-shirts,5.99,84
2129,0_1406,Vêtements,T-shirts,2.5,98
2130,0_167,Vêtements,T-shirts,25.99,79
2131,0_294,Vêtements,T-shirts,13.83,76
2132,0_1309,Vêtements,T-shirts,18.99,33
2133,1_228,Accessoires,Sacs à main,51.71,92
2134,1_161,Accessoires,Sacs à main,23.99,91
2135,0_2062,Vêtements,T-shirts,16.01,91
2136,0_1707,Vêtements,T-shirts,16.99,97
2137,0_948,Vêtements,T-shirts,6.25,41
2138,1_353,Accessoires,Sacs à main,26.99,69
2139,0_633,Vêtements,T-shirts,16.99,47
2140,0_301,Vêtements,T-shirts,8.99,79
2141,0_1377,Vêtements,T-shirts,14.99,55
2142,0_2032,Vêtements,T-shirts,23.32,61
2143,0_1743,Vêtements,T-shirts,5.99,55
2144,0_884,Vêtements,T-shirts,2.15,21
2145,2_93,Montres,Montres connectées,78.99,49
2146,0_76,Vêtements,T-shirts,8.59,45
2147,1_415,Accessoires,Sacs à main,59.99,79
2148,0_1705,Vêtements,T-shirts,22.99,76
2149,0_599,Vêtements,T-shirts,10.99,50
2150,0_983,Vêtements,T-shirts,12.99,79
2151,0_618,Vêtements,T-shirts,3.08,60
2152,0_1250,Vêtements,T-shirts,5.17,5
2153,0_1821,Vêtements,T-shirts,13.99,33
2154,2_73,Montres,Montres connectées,111.99,25
2155,2_43,Montres,Montres connectées,69.99,43
2156,0_1766,Vêtements,T-shirts,4.55,19
2157,0_1503,Vêtements,T-shirts,15.99,34
2158,0_13,Vêtements,T-shirts,7.99,19
2159,0_2020,Vêtements,T-shirts,10.01,9
2160,1_132,Accessoires,Sacs à main,14.41,29
2161,1_316,Accessoires,Sacs à main,19.74,30
2162,0_2175,Vêtements,T-shirts,18.99,96
2163,2_90,Montres,Montres connectées,182.3,56
2164,0_499,Vêtements,T-shirts,13.99,8
2165,1_81,Accessoires,Sacs à main,33.99,59
2166,0_828,Vêtements,T-shirts,11.36,6
2167,0_1965,Vêtements,T-shirts,4.99,49
2168,0_226,Vêtements,T-shirts,1.49,37
2169,0_1347,Vêtements,T-shirts,5.99,63
2170,1_234,Accessoires,Sacs à main,18.58,89
2171,1_512,Accessoires,Sacs à main,35.06,11
2172,0_690,Vêtements,T-shirts,4.9,22
2173,1_469,Accessoires,Sacs à main,5.99,10
2174,0_1648,Vêtements,T-shirts,2.77,77
2175,0_467,Vêtements,T-shirts,13.99,2
2176,0_542,Vêtements,T-shirts,18.18,68
2177,0_1725,Vêtements,T-shirts,14.99,18
2178,0_178,Vêtements,T-shirts,28.36,38
2179,0_497,Vêtements,T-shirts,3.99,75
2180,0_399,Vêtements,T-shirts,16.99,28
2181,0_244,Vêtements,T-shirts,6.71,80
2182,0_314,Vêtements,T-shirts,16.67,96
2183,0_1681,Vêtements,T-shirts,13.99,40
2184,2_26,Montres,Montres connectées,42.51,36
2185,0_870,Vêtements,T-shirts,3.73,60
2186,0_1785,Vêtements,T-shirts,8.99,6
2187,0_1876,Vêtements,T-shirts,12.85,72
2188,1_633,Accessoires,Sacs à main,3.99,46
2189,0_653,Vêtements,T-shirts,3.99,49
2190,0_545,Vêtements,T-shirts,6.99,31
2191,0_1866,Vêtements,T-shirts,4.84,88
2192,2_13,Montres,Montres connectées,50.99,27
2193,0_1134,Vêtements,T-shirts,11.72,46
2194,0_1372,Vêtements,T-shirts,1.78,31
2195,0_2298,Vêtements,T-shirts,19.47,36
2196,0_330,Vêtements,T-shirts,4.36,52
2197,0_1135,Vêtements,T-shirts,26.99,69
2198,0_206,Vêtements,T-shirts,5.43,81
2199,1_417,Accessoires,Sacs à main,20.99,69
2200,0_2029,Vêtements,T-shirts,3.99,41
2201,1_294,Accessoires,Sacs à main,31.24,4
2202,0_1799,Vêtements,T-shirts,9.99,20
2203,1_725,Accessoires,Sacs à main,8.99,65
2204,1_365,Accessoires,Sacs à main,13.99,68
2205,0_128,Vêtements,T-shirts,18.61,92
2206,2_153,Montres,Montres connectées,139.99,59
2207,0_1246,Vêtements,T-shirts,7.01,17
2208,1_312,Accessoires,Sacs à main,24.56,29
2209,0_679,Vêtements,T-shirts,4.99,95
2210,0_1782,Vêtements,T-shirts,11.13,59
2211,0_1787,Vêtements,T-shirts,4.99,58
2212,0_384,Vêtements,T-shirts,6.78,46
2213,0_2201,Vêtements,T-shirts,20.99,11
2214,0_310,Vêtements,T-shirts,1.94,73
2215,0_702,Vêtements,T-shirts,4.41,41
2216,0_2213,Vêtements,T-shirts,10.99,44
2217,1_414,Accessoires,Sacs à main,23.83,96
2218,0_2192,Vêtements,T-shirts,16.87,56
2219,0_1215,Vêtements,T-shirts,31.99,75
2220,0_1429,Vêtements,T-shirts,7.99,63
2221,0_2264,Vêtements,T-shirts,9.93,53
2222,1_42,Accessoires,Sacs à main,46.37,12
2223,0_424,Vêtements,T-shirts,14.99,27
2224,0_933,Vêtements,T-shirts,8.99,98
